window,true_label,true_activity,predicted,dominant_freq_hz,acf_step_freq_hz,steps_in_window,step_rate_per_min,mag_mean,mag_std,mag_rms,wavelet_A4,wavelet_D4,wavelet_D3,wavelet_D2,wavelet_D1,reason
1107,G,Teeth Brushing,Running (fast),3.922,4.0,5,117.6,9.8846,0.8048,9.9173,0,0,0,0.0043,0.0006,"Step freq ~4.00 Hz, high cadence"
1108,G,Teeth Brushing,Running (fast),3.922,4.0,6,141.2,9.8367,0.6745,9.8599,0,0,0,0.0034,0.0004,"Step freq ~4.00 Hz, high cadence"
1109,G,Teeth Brushing,Brisk Walking,3.137,3.333,6,141.2,9.967,1.0701,10.0243,0,0,0,0.0062,0.0004,Step freq ~3.33 Hz
1110,G,Teeth Brushing,Brisk Walking,2.745,2.857,6,141.2,9.8433,1.0018,9.8941,0,0,0,0.0037,0.0002,Step freq ~2.86 Hz
1111,G,Teeth Brushing,Brisk Walking,3.137,3.333,7,164.7,9.8805,1.0651,9.9378,0,0,0,0.0079,0.0004,Step freq ~3.33 Hz
1112,G,Teeth Brushing,Brisk Walking,2.745,2.857,5,117.6,9.9259,1.1213,9.989,0,0,0,0.0062,0.0003,Step freq ~2.86 Hz
1113,G,Teeth Brushing,Running (fast),3.922,4.0,4,94.1,9.8836,0.8062,9.9164,0,0,0,0.0049,0.0005,"Step freq ~4.00 Hz, high cadence"
1114,G,Teeth Brushing,Running (fast),4.314,4.0,6,141.2,9.8612,0.6717,9.8841,0,0,0,0.0027,0.0005,"Step freq ~4.31 Hz, high cadence"
1115,G,Teeth Brushing,Running (fast),3.922,4.0,5,117.6,9.9016,0.8193,9.9354,0,0,0,0.0049,0.0005,"Step freq ~4.00 Hz, high cadence"
1116,G,Teeth Brushing,Brisk Walking,3.137,3.333,5,117.6,9.8627,1.1925,9.9346,0,0,0,0.0075,0.0006,Step freq ~3.33 Hz
1117,G,Teeth Brushing,Running (fast),3.529,3.333,7,164.7,9.9149,1.2286,9.9908,0,0,0,0.0107,0.0005,"Step freq ~3.53 Hz, high cadence"
1118,G,Teeth Brushing,Running (fast),3.529,3.333,7,164.7,9.921,1.1919,9.9924,0,0,0,0.0088,0.0006,"Step freq ~3.53 Hz, high cadence"
1119,G,Teeth Brushing,Running (fast),3.529,4.0,6,141.2,9.8562,0.7913,9.8879,0,0,0,0.0042,0.0004,"Step freq ~4.00 Hz, high cadence"
1120,G,Teeth Brushing,Running (fast),3.922,4.0,5,117.6,9.9134,0.744,9.9412,0,0,0,0.0036,0.0004,"Step freq ~4.00 Hz, high cadence"
1121,G,Teeth Brushing,Running (fast),3.922,2.0,4,94.1,9.918,0.8333,9.9529,0,0,0,0.0022,0.0003,"Step freq ~3.92 Hz, high cadence"
1122,G,Teeth Brushing,Running (fast),3.922,4.0,6,141.2,9.8992,1.1107,9.9613,0,0,0,0.0076,0.0006,"Step freq ~4.00 Hz, high cadence"
1123,G,Teeth Brushing,Running (fast),3.922,4.0,5,117.6,9.8558,0.587,9.8733,0,0,0,0.0019,0.0004,"Step freq ~4.00 Hz, high cadence"
1124,G,Teeth Brushing,Running (fast),3.529,4.0,5,117.6,9.8394,0.7983,9.8718,0,0,0,0.0037,0.0005,"Step freq ~4.00 Hz, high cadence"
1125,G,Teeth Brushing,Brisk Walking,3.137,3.333,7,164.7,9.9043,0.8997,9.9451,0,0,0,0.0047,0.0002,Step freq ~3.33 Hz
1126,G,Teeth Brushing,Running (fast),3.922,4.0,6,141.2,9.9126,0.5407,9.9273,0,0,0,0.0021,0.0003,"Step freq ~4.00 Hz, high cadence"
1127,G,Teeth Brushing,Running (fast),3.922,4.0,5,117.6,9.8502,0.8274,9.8849,0,0,0,0.0048,0.0005,"Step freq ~4.00 Hz, high cadence"
1128,G,Teeth Brushing,Running (fast),3.922,4.0,4,94.1,9.8907,0.5788,9.9076,0,0,0,0.0024,0.0003,"Step freq ~4.00 Hz, high cadence"
1129,G,Teeth Brushing,Running (fast),3.529,4.0,5,117.6,9.8856,0.6575,9.9075,0,0,0,0.0032,0.0003,"Step freq ~4.00 Hz, high cadence"
1130,G,Teeth Brushing,Running (fast),3.922,4.0,5,117.6,9.8779,0.595,9.8958,0,0,0,0.0024,0.0003,"Step freq ~4.00 Hz, high cadence"
1131,G,Teeth Brushing,Sitting,3.922,4.0,5,117.6,9.8371,0.4341,9.8467,0,0,0,0.0014,0.0001,"Very low variance, near-gravity magnitude"
1132,F,Typing,Walking,1.176,0.0,3,70.6,9.8772,1.3711,9.972,0,0,0,0.0016,0.0002,Step freq ~1.18 Hz
1133,F,Typing,Sitting,5.098,1.667,4,94.1,9.7795,0.2265,9.7822,0,0,0,0.0005,0.0001,"Very low variance, near-gravity magnitude"
1134,F,Typing,Sitting,3.922,4.0,5,117.6,9.7676,0.2124,9.7699,0,0,0,0.0002,0.0,"Very low variance, near-gravity magnitude"
1135,F,Typing,Sitting,1.569,0.741,5,117.6,9.7916,0.3026,9.7963,0,0,0,0.0002,0.0001,"Very low variance, near-gravity magnitude"
1136,F,Typing,Sitting,3.529,0.571,3,70.6,9.8461,0.3083,9.851,0,0,0,0.001,0.0,"Very low variance, near-gravity magnitude"
1137,F,Typing,Sitting,3.137,3.333,6,141.2,9.8021,0.2018,9.8042,0,0,0,0.0002,0.0,"Very low variance, near-gravity magnitude"
1138,F,Typing,Sitting,4.706,1.176,5,117.6,9.8156,0.2709,9.8194,0,0,0,0.0003,0.0001,"Very low variance, near-gravity magnitude"
1139,F,Typing,Sitting,5.098,2.5,4,94.1,9.8126,0.2011,9.8147,0,0,0,0.0002,0.0,"Very low variance, near-gravity magnitude"
1140,F,Typing,Sitting,2.745,2.5,5,117.6,9.7372,0.2424,9.7402,0,0,0,0.0002,0.0,"Very low variance, near-gravity magnitude"
1141,F,Typing,Sitting,2.353,2.222,4,94.1,9.8263,0.2217,9.8288,0,0,0,0.0003,0.0,"Very low variance, near-gravity magnitude"
1142,F,Typing,Sitting,2.745,2.857,5,117.6,9.8236,0.247,9.8267,0,0,0,0.0004,0.0,"Very low variance, near-gravity magnitude"
1143,F,Typing,Sitting,2.745,4.0,5,117.6,9.8286,0.1344,9.8295,0,0,0,0.0001,0.0,"Very low variance, near-gravity magnitude"
1144,F,Typing,Sitting,3.529,4.0,3,70.6,9.8012,0.2023,9.8033,0,0,0,0.0003,0.0,"Very low variance, near-gravity magnitude"
1145,F,Typing,Sitting,4.314,4.0,6,141.2,9.7882,0.159,9.7895,0,0,0,0.0001,0.0,"Very low variance, near-gravity magnitude"
1146,F,Typing,Sitting,2.745,4.0,6,141.2,9.7892,0.176,9.7908,0,0,0,0.0001,0.0,"Very low variance, near-gravity magnitude"
1147,F,Typing,Sitting,2.353,2.5,4,94.1,9.8168,0.2225,9.8193,0,0,0,0.0001,0.0001,"Very low variance, near-gravity magnitude"
1148,F,Typing,Sitting,1.569,0.8,4,94.1,9.8542,0.1633,9.8555,0,0,0,0.0001,0.0,"Very low variance, near-gravity magnitude"
1149,F,Typing,Sitting,3.922,2.0,5,117.6,9.8217,0.1357,9.8226,0,0,0,0.0001,0.0,"Very low variance, near-gravity magnitude"
1150,F,Typing,Sitting,3.922,4.0,6,141.2,9.7585,0.2594,9.7619,0,0,0,0.0004,0.0,"Very low variance, near-gravity magnitude"
1151,F,Typing,Sitting,4.314,4.0,5,117.6,9.8231,0.1385,9.8241,0,0,0,0.0001,0.0,"Very low variance, near-gravity magnitude"
1152,F,Typing,Sitting,3.922,2.5,7,164.7,9.8231,0.2165,9.8255,0,0,0,0.0002,0.0,"Very low variance, near-gravity magnitude"
1153,F,Typing,Sitting,4.314,4.0,4,94.1,9.8263,0.3192,9.8315,0,0,0,0.0004,0.0001,"Very low variance, near-gravity magnitude"
1154,F,Typing,Sitting,3.529,3.333,5,117.6,9.7784,0.1414,9.7794,0,0,0,0.0001,0.0,"Very low variance, near-gravity magnitude"
1155,F,Typing,Sitting,3.529,2.0,5,117.6,9.7849,0.1471,9.786,0,0,0,0.0001,0.0,"Very low variance, near-gravity magnitude"
1156,F,Typing,Sitting,1.961,2.5,5,117.6,9.8378,0.2232,9.8404,0,0,0,0.0004,0.0,"Very low variance, near-gravity magnitude"
1157,F,Typing,Sitting,2.353,1.538,6,141.2,9.7726,0.2549,9.7759,0,0,0,0.0005,0.0,"Very low variance, near-gravity magnitude"
1158,F,Typing,Sitting,3.529,3.333,4,94.1,9.8109,0.2996,9.8155,0,0,0,0.0006,0.0,"Very low variance, near-gravity magnitude"
1159,F,Typing,Sitting,2.745,2.5,6,141.2,9.7938,0.1739,9.7953,0,0,0,0.0002,0.0,"Very low variance, near-gravity magnitude"
1160,F,Typing,Sitting,3.137,2.222,6,141.2,9.7987,0.1659,9.8001,0,0,0,0.0001,0.0,"Very low variance, near-gravity magnitude"
1161,F,Typing,Sitting,3.922,4.0,5,117.6,9.7812,0.1755,9.7827,0,0,0,0.0001,0.0,"Very low variance, near-gravity magnitude"
1162,F,Typing,Sitting,3.922,3.333,3,70.6,9.8439,0.3223,9.8491,0,0,0,0.0008,0.0,"Very low variance, near-gravity magnitude"
1163,F,Typing,Sitting,3.137,2.857,4,94.1,9.817,0.2534,9.8203,0,0,0,0.0004,0.0,"Very low variance, near-gravity magnitude"
1164,F,Typing,Sitting,4.314,4.0,6,141.2,9.8045,0.1421,9.8055,0,0,0,0.0001,0.0,"Very low variance, near-gravity magnitude"
1165,F,Typing,Sitting,4.314,4.0,3,70.6,9.8194,0.2599,9.8228,0,0,0,0.0004,0.0,"Very low variance, near-gravity magnitude"
1166,F,Typing,Sitting,3.137,3.333,5,117.6,9.7973,0.1196,9.798,0,0,0,0.0001,0.0,"Very low variance, near-gravity magnitude"
1167,F,Typing,Sitting,4.314,4.0,5,117.6,9.8174,0.2106,9.8197,0,0,0,0.0002,0.0,"Very low variance, near-gravity magnitude"
1168,F,Typing,Sitting,4.314,4.0,5,117.6,9.8198,0.1802,9.8214,0,0,0,0.0001,0.0,"Very low variance, near-gravity magnitude"
1169,F,Typing,Sitting,3.137,3.333,5,117.6,9.781,0.1267,9.7818,0,0,0,0.0001,0.0,"Very low variance, near-gravity magnitude"
1170,F,Typing,Sitting,2.353,2.222,5,117.6,9.7985,0.1685,9.8,0,0,0,0.0,0.0,"Very low variance, near-gravity magnitude"
1171,F,Typing,Sitting,2.745,4.0,4,94.1,9.7892,0.1172,9.7899,0,0,0,0.0001,0.0,"Very low variance, near-gravity magnitude"
1172,F,Typing,Sitting,3.922,3.333,4,94.1,9.8252,0.1741,9.8268,0,0,0,0.0002,0.0,"Very low variance, near-gravity magnitude"
1173,F,Typing,Sitting,2.353,3.333,5,117.6,9.7491,0.1278,9.7499,0,0,0,0.0001,0.0,"Very low variance, near-gravity magnitude"
1174,F,Typing,Sitting,3.529,3.333,5,117.6,9.7731,0.1625,9.7744,0,0,0,0.0001,0.0,"Very low variance, near-gravity magnitude"
1175,F,Typing,Sitting,4.314,4.0,3,70.6,9.8039,0.1575,9.8052,0,0,0,0.0002,0.0,"Very low variance, near-gravity magnitude"
1176,F,Typing,Sitting,4.314,2.222,5,117.6,9.7849,0.1934,9.7868,0,0,0,0.0001,0.0,"Very low variance, near-gravity magnitude"
1177,F,Typing,Sitting,3.922,4.0,6,141.2,9.7957,0.2663,9.7993,0,0,0,0.0004,0.0,"Very low variance, near-gravity magnitude"
1178,F,Typing,Sitting,4.314,4.0,6,141.2,9.8864,0.2668,9.89,0,0,0,0.0004,0.0,"Very low variance, near-gravity magnitude"
1179,F,Typing,Sitting,4.314,4.0,6,141.2,9.785,0.1794,9.7866,0,0,0,0.0002,0.0,"Very low variance, near-gravity magnitude"
1180,F,Typing,Sitting,2.353,2.222,4,94.1,9.7793,0.2237,9.7819,0,0,0,0.0002,0.0,"Very low variance, near-gravity magnitude"
1181,F,Typing,Sitting,4.314,4.0,4,94.1,9.8142,0.1938,9.8161,0,0,0,0.0001,0.0,"Very low variance, near-gravity magnitude"
1182,F,Typing,Sitting,2.745,4.0,5,117.6,9.8123,0.1923,9.8142,0,0,0,0.0002,0.0,"Very low variance, near-gravity magnitude"
1183,F,Typing,Sitting,3.529,1.818,5,117.6,9.7764,0.1893,9.7783,0,0,0,0.0003,0.0,"Very low variance, near-gravity magnitude"
1184,F,Typing,Sitting,0.784,4.0,4,94.1,9.7953,0.1124,9.7959,0,0,0,0.0,0.0,"Very low variance, near-gravity magnitude"
1185,F,Typing,Sitting,1.176,4.0,5,117.6,9.7709,0.2034,9.773,0,0,0,0.0002,0.0,"Very low variance, near-gravity magnitude"
1186,F,Typing,Sitting,3.922,4.0,6,141.2,9.7993,0.1916,9.8012,0,0,0,0.0002,0.0,"Very low variance, near-gravity magnitude"
1187,F,Typing,Sitting,4.314,2.222,5,117.6,9.8315,0.2216,9.834,0,0,0,0.0002,0.0,"Very low variance, near-gravity magnitude"
1188,F,Typing,Sitting,2.745,3.333,4,94.1,9.7946,0.239,9.7975,0,0,0,0.0002,0.0,"Very low variance, near-gravity magnitude"
1189,F,Typing,Sitting,2.745,2.5,5,117.6,9.8398,0.2446,9.8429,0,0,0,0.0002,0.0001,"Very low variance, near-gravity magnitude"
1190,F,Typing,Sitting,2.745,3.333,5,117.6,9.7812,0.3009,9.7858,0,0,0,0.0003,0.0,"Very low variance, near-gravity magnitude"
1191,F,Typing,Sitting,1.961,0.714,4,94.1,9.8275,0.2693,9.8312,0,0,0,0.0001,0.0001,"Very low variance, near-gravity magnitude"
1192,F,Typing,Sitting,2.745,2.5,6,141.2,9.806,0.2583,9.8094,0,0,0,0.0003,0.0,"Very low variance, near-gravity magnitude"
1193,F,Typing,Sitting,3.922,4.0,4,94.1,9.8359,0.2592,9.8393,0,0,0,0.0003,0.0,"Very low variance, near-gravity magnitude"
1194,F,Typing,Sitting,3.529,3.333,6,141.2,9.7785,0.2125,9.7808,0,0,0,0.0002,0.0,"Very low variance, near-gravity magnitude"
1195,F,Typing,Sitting,2.745,2.5,7,164.7,9.8126,0.1625,9.814,0,0,0,0.0002,0.0,"Very low variance, near-gravity magnitude"
1196,F,Typing,Sitting,3.529,4.0,5,117.6,9.8118,0.227,9.8144,0,0,0,0.0003,0.0,"Very low variance, near-gravity magnitude"
1197,F,Typing,Sitting,3.137,3.333,2,47.1,9.7808,0.2802,9.7848,0,0,0,0.0006,0.0002,"Very low variance, near-gravity magnitude"
1198,F,Typing,Sitting,1.961,2.0,4,94.1,9.8251,0.1736,9.8266,0,0,0,0.0001,0.0,"Very low variance, near-gravity magnitude"
1199,F,Typing,Sitting,1.569,1.429,4,94.1,9.8421,0.2458,9.8452,0,0,0,0.0002,0.0001,"Very low variance, near-gravity magnitude"
1200,F,Typing,Sitting,4.314,4.0,5,117.6,9.8439,0.3226,9.8492,0,0,0,0.0006,0.0001,"Very low variance, near-gravity magnitude"
1201,F,Typing,Sitting,2.353,2.0,4,94.1,9.8118,0.1863,9.8136,0,0,0,0.0001,0.0,"Very low variance, near-gravity magnitude"
1202,F,Typing,Brisk Walking,2.353,2.5,5,117.6,9.748,1.3095,9.8356,0,0,0,0.0065,0.0011,Step freq ~2.50 Hz
1203,S,Folding,Walking,1.176,1.053,5,117.6,10.1409,1.0214,10.1922,0,0,0,0.0025,0.0001,Step freq ~1.18 Hz
1204,S,Folding,Running (fast),0.784,4.0,5,117.6,10.4643,2.4903,10.7565,0,0,0,0.0141,0.0006,"Step freq ~4.00 Hz, high cadence"
1205,S,Folding,Brisk Walking,1.961,2.0,4,94.1,10.0455,1.8543,10.2152,0,0,0,0.0109,0.0005,Step freq ~2.00 Hz
1206,S,Folding,Brisk Walking,3.137,1.538,5,117.6,10.0232,1.5267,10.1388,0,0,0,0.0106,0.0011,Step freq ~3.14 Hz
1207,S,Folding,Running (fast),3.922,4.0,4,94.1,10.1617,0.896,10.2011,0,0,0,0.0039,0.0002,"Step freq ~4.00 Hz, high cadence"
1208,S,Folding,Walking,1.176,0.556,3,70.6,9.9177,2.3471,10.1916,0,0,0,0.0053,0.0005,Step freq ~1.18 Hz
1209,S,Folding,Brisk Walking,2.353,2.5,5,117.6,10.2046,2.2578,10.4514,0,0,0,0.0046,0.0015,Step freq ~2.50 Hz
1210,S,Folding,Walking,1.176,1.176,4,94.1,10.0754,1.9821,10.2685,0,0,0,0.0094,0.001,Step freq ~1.18 Hz
1211,S,Folding,Brisk Walking,2.745,1.333,4,94.1,10.0137,2.7157,10.3754,0,0,0,0.0156,0.0008,Step freq ~2.75 Hz
1212,S,Folding,Walking,0.784,0.0,4,94.1,10.1635,1.8653,10.3332,0,0,0,0.0076,0.0003,Step freq ~0.78 Hz
1213,S,Folding,Walking,1.176,0.952,5,117.6,10.1484,1.8046,10.3076,0,0,0,0.0029,0.0002,Step freq ~1.18 Hz
1214,S,Folding,Brisk Walking,3.137,2.857,5,117.6,10.1706,3.4573,10.7421,0,0,0,0.0789,0.0061,Step freq ~3.14 Hz
1215,S,Folding,Walking,1.176,0.69,4,94.1,9.8255,1.7139,9.9739,0,0,0,0.0182,0.0006,Step freq ~1.18 Hz
1216,S,Folding,Walking,0.784,0.0,2,47.1,10.0471,1.6662,10.1844,0,0,0,0.001,0.0005,Step freq ~0.78 Hz
1217,S,Folding,Walking,1.176,1.25,4,94.1,10.0948,1.6168,10.2234,0,0,0,0.0019,0.0004,Step freq ~1.25 Hz
1218,S,Folding,Brisk Walking,1.961,1.667,5,117.6,10.1917,1.1848,10.2603,0,0,0,0.0065,0.0007,Step freq ~1.96 Hz
1219,S,Folding,Brisk Walking,1.961,2.0,5,117.6,9.7377,2.3052,10.0068,0,0,0,0.0163,0.0013,Step freq ~2.00 Hz
1220,S,Folding,Walking,0.784,0.0,2,47.1,10.1508,2.052,10.3561,0,0,0,0.0118,0.0017,Step freq ~0.78 Hz
1221,S,Folding,Walking,1.176,1.333,5,117.6,10.0805,1.7395,10.2295,0,0,0,0.0057,0.0004,Step freq ~1.33 Hz
1222,S,Folding,Running (fast),3.529,4.0,5,117.6,10.1059,1.2771,10.1863,0,0,0,0.0082,0.0011,"Step freq ~4.00 Hz, high cadence"
1223,S,Folding,Running (fast),3.529,3.333,6,141.2,10.077,2.441,10.3684,0,0,0,0.0279,0.003,"Step freq ~3.53 Hz, high cadence"
1224,S,Folding,Brisk Walking,1.569,1.429,3,70.6,9.8664,1.276,9.9485,0,0,0,0.0015,0.0,Step freq ~1.57 Hz
1225,S,Folding,Walking,1.176,1.0,3,70.6,10.4618,2.2743,10.7061,0,0,0,0.0023,0.0016,Step freq ~1.18 Hz
1226,S,Folding,Walking,1.176,1.333,4,94.1,10.225,1.7991,10.382,0,0,0,0.0048,0.0002,Step freq ~1.33 Hz
1227,S,Folding,Brisk Walking,2.745,2.857,5,117.6,10.0963,1.57,10.2176,0,0,0,0.0073,0.0006,Step freq ~2.86 Hz
1228,S,Folding,Walking,1.176,1.333,4,94.1,9.9808,0.719,10.0067,0,0,0,0.0017,0.0003,Step freq ~1.33 Hz
1229,S,Folding,Brisk Walking,0.784,3.333,5,117.6,10.311,2.3323,10.5714,0,0,0,0.0117,0.0016,Step freq ~3.33 Hz
1230,S,Folding,Brisk Walking,1.176,1.429,4,94.1,10.1361,1.9382,10.3197,0,0,0,0.0012,0.0002,Step freq ~1.43 Hz
1231,S,Folding,Brisk Walking,1.961,1.818,5,117.6,9.9072,1.6506,10.0438,0,0,0,0.004,0.0006,Step freq ~1.96 Hz
1232,S,Folding,Brisk Walking,3.137,3.333,4,94.1,9.8857,2.6265,10.2287,0,0,0,0.036,0.0013,Step freq ~3.33 Hz
1233,S,Folding,Walking,0.784,0.645,4,94.1,9.5405,0.9257,9.5853,0,0,0,0.0012,0.0002,Step freq ~0.78 Hz
1234,S,Folding,Brisk Walking,1.961,3.333,4,94.1,10.4819,1.8394,10.6421,0,0,0,0.0113,0.0023,Step freq ~3.33 Hz
1235,S,Folding,Walking,1.176,1.25,5,117.6,10.2342,2.3833,10.5081,0,0,0,0.0163,0.0008,Step freq ~1.25 Hz
1236,S,Folding,Walking,1.176,1.176,4,94.1,10.2405,1.9369,10.4221,0,0,0,0.0081,0.0048,Step freq ~1.18 Hz
1237,S,Folding,Brisk Walking,3.137,2.857,5,117.6,9.9414,1.4233,10.0428,0,0,0,0.0104,0.0011,Step freq ~3.14 Hz
1238,S,Folding,Brisk Walking,1.569,1.429,5,117.6,9.8377,1.2623,9.9184,0,0,0,0.0039,0.0007,Step freq ~1.57 Hz
1239,S,Folding,Brisk Walking,2.745,3.333,5,117.6,9.9057,2.2438,10.1566,0,0,0,0.0154,0.0007,Step freq ~3.33 Hz
1240,S,Folding,Running (fast),0.784,4.0,3,70.6,10.2208,2.2814,10.4723,0,0,0,0.0142,0.0009,"Step freq ~4.00 Hz, high cadence"
1241,S,Folding,Walking,1.176,1.053,4,94.1,10.1952,2.0585,10.401,0,0,0,0.0058,0.0006,Step freq ~1.18 Hz
1242,S,Folding,Running (fast),3.922,2.222,4,94.1,10.1372,1.4595,10.2418,0,0,0,0.0108,0.0005,"Step freq ~3.92 Hz, high cadence"
1243,S,Folding,Brisk Walking,3.137,3.333,6,141.2,10.0483,2.271,10.3017,0,0,0,0.0321,0.0013,Step freq ~3.33 Hz
1244,S,Folding,Brisk Walking,1.961,2.0,5,117.6,9.8438,1.4081,9.944,0,0,0,0.0058,0.0003,Step freq ~2.00 Hz
1245,S,Folding,Running (fast),0.784,4.0,4,94.1,10.1542,2.2892,10.4091,0,0,0,0.0038,0.0006,"Step freq ~4.00 Hz, high cadence"
1246,S,Folding,Walking,1.176,1.333,3,70.6,10.1407,2.2426,10.3857,0,0,0,0.0123,0.0006,Step freq ~1.33 Hz
1247,S,Folding,Brisk Walking,1.569,1.538,4,94.1,10.0884,1.3183,10.1742,0,0,0,0.0055,0.0006,Step freq ~1.57 Hz
1248,S,Folding,Brisk Walking,3.137,2.857,6,141.2,10.0402,2.1743,10.2729,0,0,0,0.0247,0.0011,Step freq ~3.14 Hz
1249,S,Folding,Brisk Walking,1.961,1.818,5,117.6,9.7189,1.0869,9.7795,0,0,0,0.0009,0.0002,Step freq ~1.96 Hz
1250,S,Folding,Brisk Walking,1.569,0.909,4,94.1,10.4179,2.8511,10.8009,0,0,0,0.0077,0.001,Step freq ~1.57 Hz
1251,S,Folding,Brisk Walking,2.353,2.222,4,94.1,10.0103,1.2764,10.0914,0,0,0,0.0055,0.0032,Step freq ~2.35 Hz
1252,S,Folding,Brisk Walking,1.176,1.667,4,94.1,9.7551,1.492,9.8685,0,0,0,0.0048,0.0003,Step freq ~1.67 Hz
1253,S,Folding,Running (fast),3.529,1.667,5,117.6,10.1173,1.8744,10.2895,0,0,0,0.0182,0.0014,"Step freq ~3.53 Hz, high cadence"
1254,S,Folding,Walking,0.784,0.0,4,94.1,9.3515,1.4402,9.4618,0,0,0,0.0054,0.0003,Step freq ~0.78 Hz
1255,S,Folding,Walking,0.784,1.25,5,117.6,10.5428,2.2468,10.7795,0,0,0,0.0126,0.0007,Step freq ~1.25 Hz
1256,S,Folding,Brisk Walking,3.137,3.333,5,117.6,10.0726,1.3966,10.1689,0,0,0,0.0111,0.0004,Step freq ~3.33 Hz
1257,S,Folding,Brisk Walking,1.569,1.25,4,94.1,10.0927,1.5007,10.2036,0,0,0,0.0064,0.0005,Step freq ~1.57 Hz
1258,S,Folding,Brisk Walking,2.745,2.857,4,94.1,9.7861,1.8017,9.9506,0,0,0,0.0129,0.0005,Step freq ~2.86 Hz
1259,S,Folding,Walking,0.784,0.8,4,94.1,10.0476,2.2357,10.2933,0,0,0,0.0035,0.0008,Step freq ~0.80 Hz
1260,S,Folding,Walking,1.176,0.909,5,117.6,10.2764,2.0331,10.4756,0,0,0,0.0099,0.0005,Step freq ~1.18 Hz
1261,S,Folding,Brisk Walking,1.961,2.0,5,117.6,9.9647,1.4483,10.0695,0,0,0,0.0078,0.0006,Step freq ~2.00 Hz
1262,S,Folding,Running (fast),3.137,4.0,5,117.6,9.9365,1.351,10.0279,0,0,0,0.0043,0.0005,"Step freq ~4.00 Hz, high cadence"
1263,S,Folding,Brisk Walking,0.784,2.5,3,70.6,10.1552,1.9225,10.3356,0,0,0,0.0009,0.0021,Step freq ~2.50 Hz
1264,S,Folding,Brisk Walking,1.569,1.667,5,117.6,10.0979,1.9602,10.2864,0,0,0,0.0052,0.0002,Step freq ~1.67 Hz
1265,S,Folding,Brisk Walking,3.137,3.333,4,94.1,9.868,2.2085,10.1121,0,0,0,0.0246,0.0016,Step freq ~3.33 Hz
1266,S,Folding,Brisk Walking,1.569,1.429,3,70.6,10.1635,1.2532,10.2405,0,0,0,0.0016,0.0003,Step freq ~1.57 Hz
1267,S,Folding,Walking,0.784,0.0,3,70.6,10.1624,1.8303,10.3259,0,0,0,0.0078,0.0004,Step freq ~0.78 Hz
1268,S,Folding,Walking,1.176,1.25,3,70.6,10.1218,1.8628,10.2917,0,0,0,0.0029,0.0004,Step freq ~1.25 Hz
1269,S,Folding,Brisk Walking,2.353,2.5,5,117.6,10.0468,0.7466,10.0745,0,0,0,0.0021,0.0002,Step freq ~2.50 Hz
1270,S,Folding,Brisk Walking,2.353,2.857,5,117.6,10.2157,3.3436,10.7489,0,0,0,0.0638,0.0022,Step freq ~2.86 Hz
1271,S,Folding,Brisk Walking,1.961,1.667,5,117.6,10.1038,1.3907,10.1991,0,0,0,0.0047,0.0004,Step freq ~1.96 Hz
1272,S,Folding,Brisk Walking,1.569,0.833,3,70.6,9.7009,1.4614,9.8104,0,0,0,0.002,0.0003,Step freq ~1.57 Hz
